datetime,open,high,low,close,% change
2009-05-01,17.974,19.407,17.054,19.402,7.944809168799381
2009-04-01,14.864,18.169,14.843,17.976,20.93649085037674
2009-03-01,12.57,15.7,11.762,15.017,19.466984884645974
2009-02-01,12.714,14.715,12.359,12.758,0.3460751927009494
2009-01-01,12.226,13.882,11.171,12.875,5.308359234418445
2008-12-01,13.047,14.8,12.079,12.193,-6.545566030505104
2008-11-01,15.13,15.969,11.309,13.239,-12.498347653668208
2008-10-01,15.983,16.629,12.142,15.37,-3.8353250328474084
2008-09-01,24.65,24.786,14.372,16.237,-34.12981744421907
2008-08-01,22.849,25.778,21.845,24.218,5.991509475250557
2008-07-01,23.436,25.844,20.935,22.708,-3.1063321385902096
2008-06-01,26.929,27.134,23.463,23.92,-11.17382747224181
2008-05-01,25.001,27.463,24.644,26.965,7.855685772569092
2008-04-01,20.9,25.55,20.648,24.85,18.899521531100493
2008-03-01,17.771,20.82,16.857,20.5,15.356479657869556
2008-02-01,19.473,19.513,16.491,17.86,-8.283264006573201
2008-01-01,28.499,28.6,18.02,19.337,-32.148496438471525
2007-12-01,25.974,28.994,25.286,28.297,8.943558943558944
2007-11-01,26.943,27.52,21.52,26.031,-3.384923727869957
2007-10-01,22.09,27.16,21.847,27.136,22.842915346310544
2007-09-01,20.0,22.143,18.572,21.934,9.670000000000005
2007-08-01,19.087,19.95,15.945,19.783,3.6464609420024177
2007-07-01,17.3,21.273,17.043,18.823,8.803468208092484
2007-06-01,17.299,18.229,16.486,17.435,0.786172611133587
2007-05-01,14.227,17.453,14.08,17.365,22.05665284318548
2007-04-01,13.45,14.603,12.8,14.257,6.0000000000000036
2007-03-01,12.0,13.833,11.964,13.273,10.60833333333333
2007-02-01,12.306,12.973,11.837,12.088,-1.7714935803673004
2007-01-01,12.326,13.972,11.7,12.247,-0.6409216290767534
2006-12-01,13.114,13.19,10.967,12.12,-7.579685831935349
2006-11-01,11.586,13.307,11.113,13.097,13.041601933367849
2006-10-01,10.716,11.8,10.372,11.582,8.08137364688318
2006-09-01,9.781,11.111,9.688,11.004,12.50383396380737
2006-08-01,9.603,10.0,8.941,9.693,0.9372071227741317
2006-07-01,8.191,9.804,7.193,9.709,18.53253570992551
2006-06-01,8.55,9.015,7.916,8.16,-4.561403508771936
2006-05-01,10.111,10.483,8.386,8.539,-15.547423598061524
2006-04-01,9.094,10.293,8.721,10.056,10.578403342863425
2006-03-01,9.857,9.999,8.238,8.96,-9.100131885969347
2006-02-01,10.714,10.921,8.988,9.792,-8.605562815008405
2006-01-01,10.344,12.436,10.124,10.787,4.28267594740914
2005-12-01,9.841,10.78,9.837,10.27,4.3593130779392375
2005-11-01,8.18,10.153,8.124,9.689,18.44743276283619
2005-10-01,7.737,8.281,6.839,8.227,6.333204084270391
2005-09-01,6.714,7.794,6.584,7.659,14.075067024128677
2005-08-01,6.086,6.904,6.012,6.704,10.15445284258954
2005-07-01,5.261,6.339,5.184,6.093,15.814483938414748
2005-06-01,5.7,5.823,5.074,5.259,-7.736842105263155
2005-05-01,5.179,5.848,4.73,5.673,9.53852094999034
2005-04-01,6.013,6.348,4.866,5.151,-14.335606186595712
2005-03-01,6.443,6.443,5.547,5.953,-7.60515287909358
2005-02-01,5.504,6.491,5.47,6.409,16.44258720930233
2005-01-01,4.633,5.567,4.471,5.493,18.562486509820857
2004-12-01,4.842,4.854,4.4,4.6,-4.997934737711689
2004-11-01,3.749,4.97,3.717,4.79,27.767404641237658
2004-10-01,2.798,3.8,2.69,3.752,34.09578270192994
2004-09-01,2.45,2.805,2.443,2.768,12.979591836734677
2004-08-01,2.227,2.513,2.121,2.464,10.642119443197132
2004-07-01,2.293,2.402,2.052,2.31,0.741386829481025
2004-06-01,1.985,2.442,1.972,2.325,17.128463476070532
2004-05-01,1.856,2.056,1.821,2.005,8.028017241379299
2004-04-01,1.921,2.113,1.821,1.838,-4.320666319625193
2004-03-01,1.721,2.01,1.686,1.932,12.260313771063327
2004-02-01,1.609,1.722,1.55,1.709,6.215040397762591
2004-01-01,1.539,1.774,1.513,1.611,4.678362573099419
2003-12-01,1.503,1.564,1.375,1.526,1.5302727877578266
2003-11-01,1.631,1.665,1.418,1.494,-8.399754751686082
2003-10-01,1.479,1.786,1.442,1.635,10.547667342799183
2003-09-01,1.619,1.665,1.439,1.473,-9.017912291537982
2003-08-01,1.5,1.632,1.387,1.617,7.8
2003-07-01,1.351,1.541,1.323,1.503,11.25092524056254
2003-06-01,1.296,1.407,1.188,1.365,5.32407407407407
2003-05-01,1.018,1.357,1.0,1.283,26.031434184675824
2003-04-01,1.014,1.068,0.908,1.014,0.0
2003-03-01,1.072,1.083,1.003,1.01,-5.783582089552244
2003-02-01,1.029,1.093,1.005,1.072,4.1788143828960305
2003-01-01,1.026,1.099,0.968,1.026,0.0
2002-12-01,1.136,1.15,0.985,1.024,-9.859154929577455
2002-11-01,1.139,1.242,1.072,1.107,-2.8094820017559288
2002-10-01,1.042,1.175,0.954,1.148,10.172744721689046
2002-09-01,1.035,1.113,1.003,1.036,0.09661835748793353
2002-08-01,1.079,1.161,0.997,1.054,-2.3169601482854416
2002-07-01,1.265,1.342,0.986,1.09,-13.833992094861646
2002-06-01,1.671,1.675,1.141,1.265,-24.296828246558956
2002-05-01,1.735,1.856,1.582,1.665,-4.034582132564845
2002-04-01,1.67,1.869,1.643,1.733,3.7724550898203693
2002-03-01,1.566,1.808,1.558,1.691,7.982120051085569
2002-02-01,1.739,1.856,1.496,1.55,-10.868315123634275
2002-01-01,1.575,1.767,1.447,1.766,12.12698412698413
2001-12-01,1.504,1.716,1.435,1.564,3.9893617021276633
2001-11-01,1.261,1.539,1.232,1.521,20.61855670103093
2001-10-01,1.106,1.387,1.059,1.254,13.381555153707042
2001-09-01,1.321,1.363,1.048,1.108,-16.124148372445106
2001-08-01,1.358,1.422,1.234,1.325,-2.4300441826215122
2001-07-01,1.689,1.802,1.275,1.342,-20.544701006512728
2001-06-01,1.438,1.793,1.382,1.661,15.507649513212801
2001-05-01,1.815,1.907,1.379,1.425,-21.487603305785118
2001-04-01,1.578,1.937,1.339,1.821,15.399239543726228
2001-03-01,1.272,1.696,1.227,1.577,23.97798742138364
2001-02-01,1.478,1.567,1.286,1.304,-11.77266576454668
2001-01-01,1.063,1.607,1.032,1.545,45.34336782690499
2000-12-01,1.214,1.25,0.973,1.062,-12.52059308072487
2000-11-01,1.388,1.643,1.152,1.179,-15.057636887608059
2000-10-01,1.906,1.91,1.25,1.398,-26.65267576075551
2000-09-01,4.38,4.58,1.812,1.839,-58.013698630136986
2000-08-01,3.594,4.393,3.161,4.353,21.118530884808013
2000-07-01,3.723,4.331,3.348,3.629,-2.5248455546602164
2000-06-01,2.92,4.116,2.871,3.741,28.11643835616439
2000-05-01,4.46,4.509,2.92,3.0,-32.73542600896861
2000-04-01,4.839,4.982,3.745,4.431,-8.431494110353386
2000-03-01,4.234,5.37,4.071,4.85,14.54888993859234
2000-02-01,3.714,4.283,3.464,4.094,10.231556273559514
2000-01-01,3.746,4.339,3.089,3.705,-1.0945008008542425
1999-12-01,3.607,4.214,3.252,3.672,1.8020515663986676
1999-11-01,2.857,3.706,2.761,3.496,22.366118305915286
1999-10-01,2.219,2.895,2.125,2.862,28.97701667417757
1999-09-01,2.393,2.862,2.051,2.261,-5.516088591725854
1999-08-01,1.987,2.353,1.862,2.331,17.312531454453943
1999-07-01,1.654,2.022,1.614,1.988,20.193470374848857
1999-06-01,1.607,1.75,1.502,1.654,2.9247044181704998
1999-05-01,1.645,1.786,1.428,1.574,-4.3161094224923975
1999-04-01,1.288,1.683,1.196,1.643,27.562111801242235
1999-03-01,1.243,1.326,1.143,1.283,3.2180209171359464
1999-02-01,1.489,1.498,1.232,1.244,-16.453995970449974
1999-01-01,1.505,1.689,1.324,1.471,-2.2591362126245724
1998-12-01,1.143,1.482,1.129,1.462,27.909011373578295
1998-11-01,1.339,1.407,1.133,1.14,-14.861837191934285
1998-10-01,1.313,1.476,1.018,1.326,0.9900990099009995
1998-09-01,1.121,1.436,1.094,1.362,21.498661909009822
1998-08-01,1.223,1.563,1.107,1.114,-8.9125102207686
1998-07-01,1.031,1.362,1.018,1.237,19.980601357904966
1998-06-01,0.946,1.036,0.915,1.024,8.245243128964066
1998-05-01,0.982,1.13,0.915,0.951,-3.156822810590634
1998-04-01,0.98,1.058,0.882,0.978,-0.20408163265306142
1998-03-01,0.842,1.0,0.772,0.982,16.627078384798104
1998-02-01,0.661,0.853,0.621,0.844,27.685325264750364
1998-01-01,0.487,0.714,0.482,0.654,34.291581108829575
1997-12-01,0.632,0.641,0.455,0.469,-25.791139240506332
1997-11-01,0.627,0.768,0.603,0.634,1.116427432216907
